farm_id,region,soil_type,crop_type,soil_moisture_%,soil_pH,temperature_C,rainfall_mm,humidity_%,recommended_irrigation_mm,sowing_date,harvest_date,crop_growth_days,NDVI_index
IND00752,Gujarat,Alluvial,Rice,14.5,7.7,20.3,30.9,89,42.5,12-10-2024,19-01-2025,99,0.51
IND00753,Bihar,Alluvial,Pulses,16.3,7.8,38.6,231.5,88.1,26.2,10-08-2024,18-12-2024,130,0.79
IND00754,Gujarat,Alluvial,Sugarcane,32.5,6.7,31.7,128.7,55.5,20.6,04-06-2024,21-09-2024,109,0.43
IND00755,Rajasthan,Desert,Millet,35.4,6.3,37.4,56.8,42.8,25.5,02-07-2024,09-11-2024,130,0.45
IND00756,Tamil Nadu,Red,Maize,14.1,7.5,20,33.3,87.7,50.9,25-03-2024,12-07-2024,109,0.78
IND00757,Maharashtra,Red,Maize,39.4,6.6,35.6,20.5,45.1,30.3,22-08-2024,30-11-2024,100,0.79
IND00758,Madhya Pradesh,Red,Pulses,16.7,7.5,32.7,69,61.6,40.3,04-01-2024,21-05-2024,138,0.41
IND00759,Odisha,Laterite,Rice,15.8,7.4,25.3,170,59.5,7.7,01-06-2024,25-08-2024,85,0.85
IND00760,Bihar,Alluvial,Pulses,18.4,6.1,21.7,223.9,61.8,20.7,04-06-2024,10-10-2024,128,0.88
IND00761,Maharashtra,Laterite,Groundnut,27.9,7.2,26.2,203.9,53.8,0,03-06-2024,27-08-2024,85,0.8
IND00762,Odisha,Laterite,Rice,20.9,7.8,37.5,178.2,71,26.5,16-08-2024,15-12-2024,121,0.62
IND00763,Maharashtra,Red,Groundnut,43.5,7.2,24.9,83.3,85.4,7.7,13-02-2024,13-06-2024,121,0.56
IND00764,Odisha,Laterite,Rice,17.2,7.8,18.6,57.8,80.5,26.8,19-08-2024,22-12-2024,125,0.49
IND00765,Maharashtra,Laterite,Groundnut,36.6,6.4,28,123.1,49.2,4.8,08-11-2024,12-03-2025,124,0.41
IND00766,Tamil Nadu,Laterite,Groundnut,36.8,7.8,36.8,61.7,86.2,4.1,22-09-2024,20-01-2025,120,0.62
IND00767,Kerala,Laterite,Rice,36.6,6.8,25.8,201.4,77.8,1.1,03-10-2024,02-03-2025,150,0.88
IND00768,Karnataka,Laterite,Groundnut,18.9,6.8,30.5,146.6,41.4,4,05-08-2024,04-01-2025,152,0.36
IND00769,Kerala,Laterite,Rice,28.1,7.1,22.4,97.8,79.5,12.1,09-09-2024,29-12-2024,111,0.62
IND00770,Andhra Pradesh,Black,Wheat,22.7,7.6,26.7,292.5,64.3,4,22-02-2024,11-06-2024,110,0.58
IND00771,Uttar Pradesh,Alluvial,Rice,18.6,6.5,27.2,264.2,81.3,21.5,24-09-2024,12-02-2025,141,0.53
IND00772,Punjab,Alluvial,Wheat,31.6,7.7,25.1,22.1,61.4,39.7,12-11-2024,06-03-2025,114,0.38
IND00773,Karnataka,Laterite,Groundnut,19.1,6.9,28.1,95.3,82.4,40.7,06-04-2024,07-07-2024,92,0.6
IND00774,Maharashtra,Black,Sugarcane,36.7,6.5,36.9,56.6,74.7,2.1,09-06-2024,17-09-2024,100,0.76
IND00775,Andhra Pradesh,Red,Millet,31.4,6.6,39.2,165.2,71.7,25.1,22-01-2024,01-06-2024,131,0.74
IND00776,Gujarat,Alluvial,Rice,25,7,28.9,253.3,81.7,1.8,20-07-2024,09-11-2024,112,0.75
IND00777,Maharashtra,Red,Millet,23.3,6.2,39.8,236.6,47.5,28.8,19-05-2024,15-09-2024,119,0.83
IND00778,Tamil Nadu,Red,Millet,44.6,6.3,33,156.3,62.4,15.7,09-09-2024,11-01-2025,124,0.8
IND00779,Maharashtra,Black,Cotton,28,6.2,27.4,96.8,49.2,9,14-09-2024,19-02-2025,158,0.86
IND00780,Bihar,Alluvial,Rice,23.2,6.5,18.6,92.6,72,7.1,17-09-2024,14-01-2025,119,0.45
IND00781,Uttar Pradesh,Alluvial,Rice,31.7,6.5,35.6,267,88.1,0,09-04-2024,13-08-2024,126,0.64
IND00782,West Bengal,Alluvial,Wheat,35.4,7.7,32.3,40.1,76.5,19.4,09-08-2024,22-11-2024,105,0.79
IND00783,Punjab,Alluvial,Pulses,25.2,6.3,26.9,285.6,74,0,10-11-2024,08-02-2025,90,0.76
IND00784,Kerala,Laterite,Rice,23.4,7.6,20.4,237.7,76.6,20.9,17-07-2024,17-11-2024,123,0.46
IND00785,Madhya Pradesh,Red,Millet,26.3,7.3,25.9,111.9,79.9,30.4,22-05-2024,20-09-2024,121,0.38
IND00786,Karnataka,Laterite,Rice,31.3,7.6,33.1,105.8,72.2,12.3,20-09-2024,04-01-2025,106,0.58
IND00787,Kerala,Laterite,Groundnut,28.6,7.4,22.6,247.4,45,4.5,15-01-2024,30-05-2024,136,0.56
IND00788,Rajasthan,Desert,Millet,22.1,6.6,36.9,24.9,81.5,13.6,08-07-2024,20-11-2024,135,0.4
IND00789,Gujarat,Black,Wheat,18.4,7.5,24.5,81.1,48,42.4,21-04-2024,23-09-2024,155,0.63
IND00790,Punjab,Alluvial,Pulses,29,7.3,23,214.8,58.9,26.8,07-05-2024,24-09-2024,140,0.58
IND00791,Punjab,Alluvial,Maize,39.6,7,23.4,131.7,68.2,0,04-06-2024,09-11-2024,158,0.41
IND00792,Gujarat,Alluvial,Wheat,19.2,6.8,22.4,89.1,42.6,12.2,14-06-2024,07-11-2024,146,0.77
IND00793,Punjab,Alluvial,Pulses,39,7,28.9,290.6,70.7,0,24-05-2024,01-10-2024,130,0.78
IND00794,Uttar Pradesh,Alluvial,Pulses,18.8,7.1,31.2,98.2,67.2,7.4,03-07-2024,14-11-2024,134,0.73
IND00795,West Bengal,Alluvial,Wheat,40.8,6.1,27.6,283.8,81.9,11.3,01-10-2024,23-02-2025,145,0.65
IND00796,Punjab,Alluvial,Pulses,35.2,7.1,22.1,94.5,68.6,10.5,01-01-2024,23-04-2024,113,0.76
IND00797,Madhya Pradesh,Red,Millet,22.5,6.3,24.6,92.5,75,11.1,03-12-2024,09-05-2025,157,0.6
IND00798,Bihar,Alluvial,Wheat,41.3,7.3,23.3,55,53.1,23.1,01-11-2024,08-02-2025,99,0.67
IND00799,Telangana,Black,Sugarcane,26.6,7.4,19.7,214.5,83,3.5,12-03-2024,27-07-2024,137,0.63
IND00800,Rajasthan,Desert,Millet,43.6,6.2,28.5,189.4,46.3,17.8,20-08-2024,18-01-2025,151,0.54
IND00801,Bihar,Alluvial,Sugarcane,37.5,6.7,40,255.1,50.3,16.6,17-10-2024,17-02-2025,123,0.59
IND00802,Telangana,Red,Maize,24.7,7.6,23.7,173.5,56.7,0,06-01-2024,17-04-2024,102,0.6
IND00803,Uttar Pradesh,Alluvial,Rice,13.7,6.6,36.3,294.8,54.7,30.8,14-12-2024,25-03-2025,101,0.36
IND00804,Uttar Pradesh,Alluvial,Sugarcane,30.3,6.5,22.8,118.2,79.8,30.3,09-10-2024,10-01-2025,93,0.36
IND00805,Andhra Pradesh,Red,Millet,16,7.2,32.9,240.9,58.4,31.1,15-05-2024,24-08-2024,101,0.78
IND00806,Uttar Pradesh,Alluvial,Sugarcane,21.7,6.7,30.7,63.4,64.2,43.1,02-07-2024,08-12-2024,159,0.51
IND00807,Uttar Pradesh,Alluvial,Sugarcane,43.9,6.6,23.1,171.2,53.5,0,17-12-2024,14-04-2025,118,0.82
IND00808,Madhya Pradesh,Red,Groundnut,29.8,6.7,33.8,167.5,49.8,0,21-09-2024,01-01-2025,102,0.83
IND00809,Madhya Pradesh,Red,Groundnut,29.8,6.2,25.4,42.7,70.3,20.5,10-01-2024,01-06-2024,143,0.76
IND00810,Maharashtra,Black,Cotton,26,7.5,35.5,37.8,74.4,7.2,10-06-2024,06-10-2024,118,0.72
IND00811,Madhya Pradesh,Black,Wheat,37.3,6.9,28,72.5,53.8,14,19-12-2024,07-04-2025,109,0.87
IND00812,Telangana,Red,Groundnut,20.8,6.3,28.3,80.8,85.6,38.2,19-01-2024,18-05-2024,120,0.61
IND00813,Karnataka,Laterite,Rice,39,6.8,32.4,156.6,73.8,30.5,12-02-2024,17-06-2024,126,0.66
IND00814,Maharashtra,Laterite,Groundnut,39.1,6.2,33.7,236.3,54.9,0,21-10-2024,21-03-2025,151,0.69
IND00815,Tamil Nadu,Laterite,Rice,16.2,6.6,26.2,256.5,69.8,4.9,25-08-2024,15-01-2025,143,0.89
IND00816,Odisha,Laterite,Groundnut,35,7.2,24.7,257.4,74.9,0,18-09-2024,24-02-2025,159,0.42
IND00817,Karnataka,Black,Cotton,31.4,6.4,30.8,290.2,61.1,17.3,21-12-2024,25-04-2025,125,0.43
IND00818,Madhya Pradesh,Red,Millet,23,7.5,26.4,109.5,79.8,18,01-02-2024,02-05-2024,91,0.72
IND00819,Madhya Pradesh,Red,Maize,12.7,7.7,36.8,26,58.6,24.9,12-06-2024,19-11-2024,160,0.77
IND00820,West Bengal,Alluvial,Rice,34.9,6.9,36,210.5,71.6,0,03-05-2024,07-09-2024,127,0.82
IND00821,Bihar,Alluvial,Maize,26.3,6.6,29.4,270.3,69.6,1.9,02-09-2024,22-01-2025,142,0.45
IND00822,Maharashtra,Laterite,Groundnut,19.7,7,36,86.8,82.7,32.9,12-08-2024,08-12-2024,118,0.37
IND00823,Telangana,Black,Wheat,13.9,7.8,22.2,281.7,76.8,0,22-10-2024,23-02-2025,124,0.67
IND00824,Telangana,Red,Groundnut,38.7,7.7,36,130.5,78.3,14.3,16-04-2024,03-08-2024,109,0.4
IND00825,Gujarat,Black,Sugarcane,13.3,7.2,22.4,225.8,59.9,7.4,22-06-2024,01-10-2024,101,0.45
IND00826,Karnataka,Black,Cotton,20.5,6.2,36.2,117.1,60.4,18.5,23-03-2024,30-06-2024,99,0.72
IND00827,Haryana,Alluvial,Maize,13.1,7.7,36.4,268.6,66.8,17.6,25-08-2024,22-01-2025,150,0.77
IND00828,West Bengal,Laterite,Rice,16.2,7.2,38,124.4,59.6,14.1,10-06-2024,10-09-2024,92,0.66
IND00829,Maharashtra,Laterite,Rice,41,7.3,33.2,167.3,65.3,20.5,15-07-2024,07-11-2024,115,0.85
IND00830,Haryana,Alluvial,Pulses,21.6,6.1,19.1,252,44.1,9.8,05-03-2024,03-06-2024,90,0.51
IND00831,Telangana,Black,Cotton,34.7,6.1,24.2,151.5,87.1,31.5,10-05-2024,08-08-2024,90,0.46
IND00832,Madhya Pradesh,Red,Groundnut,43.8,6.3,38.1,51,57.1,36.1,08-06-2024,30-09-2024,114,0.49
IND00833,Gujarat,Alluvial,Sugarcane,27.3,7.5,36.6,255.3,85.4,14.4,11-02-2024,08-06-2024,118,0.61
IND00834,Rajasthan,Alluvial,Sugarcane,15.3,6.6,28.2,104.2,54.9,22.8,02-03-2024,30-07-2024,150,0.57
IND00835,Maharashtra,Laterite,Groundnut,38.7,6.3,27.5,100.8,76.6,33,21-11-2024,17-02-2025,88,0.62
IND00836,West Bengal,Laterite,Rice,16.7,7.3,26.3,174.7,68.2,36.4,24-10-2024,19-01-2025,87,0.68
IND00837,Maharashtra,Red,Millet,25.3,7.3,23.5,112.2,82.4,40.9,13-04-2024,17-07-2024,95,0.59
IND00838,Madhya Pradesh,Red,Millet,14.7,7.4,37,204,49,0,03-04-2024,06-07-2024,94,0.4
IND00839,Bihar,Alluvial,Rice,43.7,6.4,39.2,167.4,45.6,28,08-09-2024,04-12-2024,87,0.58
IND00840,Odisha,Laterite,Groundnut,21.2,6.5,28.6,54.4,41.2,41.8,01-04-2024,07-09-2024,159,0.58
IND00841,Karnataka,Laterite,Rice,36.9,7.7,21.7,177.4,84,0,11-04-2024,12-07-2024,92,0.61
IND00842,Punjab,Alluvial,Wheat,27.2,6.2,27.9,164.2,64.2,13.9,13-03-2024,21-06-2024,100,0.7
IND00843,Bihar,Alluvial,Maize,38.9,7.1,22.3,190.4,40.7,26.3,05-06-2024,09-09-2024,96,0.49
IND00844,Haryana,Alluvial,Wheat,25.3,6.6,39.4,250.8,60.7,0,06-06-2024,01-11-2024,148,0.58
IND00845,Tamil Nadu,Black,Wheat,27,6.2,28.9,168.4,60.7,7.9,25-02-2024,20-06-2024,116,0.84
IND00846,Uttar Pradesh,Alluvial,Sugarcane,30.1,6.9,28.3,103.4,72.6,18,01-03-2024,01-07-2024,122,0.81
IND00847,Gujarat,Black,Cotton,26,7.7,33.8,26.1,61.7,15.6,23-05-2024,09-10-2024,139,0.49
IND00848,Kerala,Laterite,Groundnut,29.6,6.1,32.8,226.7,76.8,18.8,17-09-2024,10-01-2025,115,0.87
IND00849,Telangana,Red,Maize,44.9,6.4,23.3,26.4,72.2,12.8,18-03-2024,10-07-2024,114,0.69
IND00850,Madhya Pradesh,Red,Millet,13,6.7,37.9,47.4,49.8,42.7,20-01-2024,03-05-2024,104,0.79
IND00851,Maharashtra,Black,Sugarcane,33.8,7.6,35.6,265.4,58.9,0,18-04-2024,24-08-2024,128,0.52
IND00852,Tamil Nadu,Black,Cotton,24.5,7.3,29.2,39.2,83.7,26.6,18-05-2024,13-08-2024,87,0.68
IND00853,Madhya Pradesh,Red,Millet,28.5,7.6,22.7,37.3,48.7,32.8,12-10-2024,20-03-2025,159,0.51
IND00854,Madhya Pradesh,Red,Maize,30.7,6.4,21.3,49.5,70.2,42.5,24-08-2024,28-01-2025,157,0.62
IND00855,Tamil Nadu,Red,Groundnut,41.8,6.8,20.6,112,57.6,0.2,22-02-2024,24-05-2024,92,0.84
IND00856,Andhra Pradesh,Black,Sugarcane,40.4,6.9,27.5,113.3,85.8,17.4,13-06-2024,15-09-2024,94,0.71
IND00857,Karnataka,Black,Wheat,28.1,6.3,19.3,118.6,46.8,15.1,08-10-2024,31-01-2025,115,0.64
IND00858,West Bengal,Alluvial,Sugarcane,40.7,6.8,30.7,238.5,53.7,0,12-03-2024,21-06-2024,101,0.85
IND00859,West Bengal,Laterite,Groundnut,23.8,6.7,37.4,89.4,47.2,19.4,19-12-2024,02-05-2025,134,0.79
IND00860,Andhra Pradesh,Black,Sugarcane,32.1,7.1,21.3,178,89.7,14.2,04-04-2024,27-07-2024,114,0.86
IND00861,Haryana,Alluvial,Rice,14.5,7.8,29.3,255.9,66.6,0,06-10-2024,07-02-2025,124,0.65
IND00862,Andhra Pradesh,Black,Wheat,16.4,6.6,32.3,158,42.1,24.6,19-02-2024,21-06-2024,123,0.43
IND00863,Rajasthan,Desert,Millet,27.4,6.7,19.2,66.3,66.5,37.5,04-09-2024,10-02-2025,159,0.68
IND00864,Punjab,Alluvial,Wheat,42.6,6.4,37.7,62,64.8,23.6,14-01-2024,01-05-2024,108,0.54
IND00865,Odisha,Alluvial,Rice,31.7,6.3,28.7,253.2,72.5,21.7,07-12-2024,01-05-2025,145,0.77
IND00866,Uttar Pradesh,Alluvial,Rice,41.3,6.7,30.9,244,56.6,23.4,04-01-2024,12-05-2024,129,0.75
IND00867,Punjab,Alluvial,Pulses,42,6.4,24.6,210.7,55.8,8.1,24-04-2024,02-09-2024,131,0.64
IND00868,Kerala,Laterite,Groundnut,43.9,6.7,22.6,204.6,86.6,0.4,10-12-2024,12-04-2025,123,0.44
IND00869,Karnataka,Black,Cotton,26.9,6.6,33.7,286.5,67.7,19.9,19-07-2024,05-12-2024,139,0.39
IND00870,Odisha,Laterite,Rice,35.6,6.1,29.1,109.5,47,18.1,07-01-2024,07-05-2024,121,0.8
IND00871,Gujarat,Black,Cotton,40.2,6.6,18.7,93.2,68.3,0,19-06-2024,15-09-2024,88,0.65
IND00872,Maharashtra,Black,Wheat,42,7.2,28,233.8,86,0,03-12-2024,09-04-2025,127,0.55
IND00873,Odisha,Laterite,Rice,20.1,6.3,19,231.5,85.5,31.1,13-06-2024,12-10-2024,121,0.39
IND00874,Tamil Nadu,Laterite,Rice,24.1,6.8,18.6,85,80,6.7,07-07-2024,04-11-2024,120,0.87
IND00875,Gujarat,Black,Cotton,28,6.2,29.8,261.1,51.8,0,09-05-2024,07-09-2024,121,0.65
IND00876,Telangana,Black,Sugarcane,44.5,7.5,26.6,186.1,75.8,14.7,13-01-2024,07-05-2024,115,0.61
IND00877,Haryana,Alluvial,Wheat,31.8,6.5,27,120.7,71.6,13.1,25-08-2024,25-12-2024,122,0.84
IND00878,Madhya Pradesh,Red,Millet,25.4,7.7,22.1,270,47.6,0,07-08-2024,17-12-2024,132,0.5
IND00879,Haryana,Alluvial,Wheat,35.4,7.2,25.6,147.5,70,25.4,06-03-2024,31-07-2024,147,0.47
IND00880,Bihar,Alluvial,Maize,38,6.6,28.2,216.8,69,22.4,04-03-2024,18-07-2024,136,0.86
IND00881,Haryana,Alluvial,Maize,38.8,7.6,24,205.1,70.6,24.1,05-07-2024,05-12-2024,153,0.88
IND00882,Bihar,Alluvial,Wheat,26.9,7.5,26.4,275.4,43,0,15-07-2024,04-11-2024,112,0.62
IND00883,Madhya Pradesh,Black,Cotton,19.8,6.9,20.5,206.9,83.5,26.5,15-08-2024,29-12-2024,136,0.82
IND00884,Maharashtra,Laterite,Groundnut,17.6,7.5,30,38.1,75.7,27.1,25-11-2024,25-04-2025,151,0.89
IND00885,Tamil Nadu,Laterite,Groundnut,31.4,7.4,19.7,265.8,73.9,25.2,23-01-2024,11-06-2024,140,0.48
IND00886,Karnataka,Black,Sugarcane,13.6,7,23,145.5,55.9,9.8,04-03-2024,27-07-2024,145,0.63
IND00887,Gujarat,Black,Cotton,44,7.8,28.7,109.9,74.9,18.8,16-08-2024,18-11-2024,94,0.82
IND00888,Karnataka,Laterite,Rice,40.3,7.4,31.6,241.9,89.2,0,03-02-2024,02-06-2024,120,0.67
IND00889,Andhra Pradesh,Red,Maize,28.7,7.2,36.6,196.4,58.4,4.5,17-02-2024,20-06-2024,124,0.76
IND00890,Telangana,Red,Maize,40,7.6,21.4,152.7,76.3,1.8,25-07-2024,09-11-2024,107,0.58
IND00891,Uttar Pradesh,Alluvial,Sugarcane,40.1,6.8,28.6,127.2,42.3,31.9,19-05-2024,19-10-2024,153,0.84
IND00892,Maharashtra,Laterite,Groundnut,39.7,6.4,27.3,70.7,87.2,1.8,20-12-2024,30-03-2025,100,0.81
IND00893,West Bengal,Laterite,Rice,32.1,7,38.9,69.4,80.5,31,22-06-2024,19-11-2024,150,0.89
IND00894,Rajasthan,Desert,Millet,23.3,6.2,35.8,155,41,23.9,16-06-2024,26-10-2024,132,0.47
IND00895,Andhra Pradesh,Red,Maize,13.4,7.8,30.6,200.6,62.5,0,18-11-2024,31-03-2025,133,0.53
IND00896,Odisha,Alluvial,Wheat,32.7,6.8,37.1,180.1,46.7,18.8,04-09-2024,07-02-2025,156,0.79
IND00897,Andhra Pradesh,Black,Cotton,25,6.2,39.6,61.7,69.1,37.9,16-05-2024,01-10-2024,138,0.57
IND00898,Karnataka,Black,Wheat,35.5,7,33.8,106.3,77.3,8.9,06-02-2024,12-07-2024,157,0.41
IND00899,Odisha,Laterite,Groundnut,30.7,6.6,18.3,29.5,65.2,16.6,24-07-2024,17-11-2024,116,0.5
IND00900,Rajasthan,Desert,Millet,25.2,6.6,38.7,253.1,44.4,15,24-04-2024,26-07-2024,93,0.6
IND00901,Andhra Pradesh,Black,Cotton,36.1,7.2,39.9,157.9,79.7,0,17-12-2024,24-05-2025,158,0.35
IND00902,Telangana,Black,Sugarcane,28.6,6.1,38.8,271.5,45.7,3.8,03-05-2024,12-08-2024,101,0.55
IND00903,Maharashtra,Red,Pulses,12.7,6.4,39.3,103.7,80.4,9.2,02-01-2024,01-05-2024,120,0.79
IND00904,Madhya Pradesh,Black,Sugarcane,16.8,6.5,27.1,225.7,79.5,1.5,07-11-2024,03-03-2025,116,0.52
IND00905,Gujarat,Alluvial,Sugarcane,12.5,7.7,23.5,78,81.5,47.6,18-07-2024,27-10-2024,101,0.44
IND00906,Odisha,Alluvial,Wheat,42.8,7.8,19.8,77.6,58.8,20.5,10-12-2024,21-03-2025,101,0.86
IND00907,Tamil Nadu,Black,Wheat,39.7,7.1,33.8,272.6,84.4,3,07-12-2024,14-03-2025,97,0.82
IND00908,Bihar,Alluvial,Maize,15.7,7,19.6,55.2,51.2,30.3,07-08-2024,13-11-2024,98,0.62
IND00909,Gujarat,Alluvial,Rice,40.5,6.8,39.7,20.6,87.1,14.4,11-01-2024,18-04-2024,98,0.78
IND00910,Kerala,Laterite,Rice,38.7,6.5,21.9,117.3,57.3,12,06-09-2024,06-01-2025,122,0.65
IND00911,Maharashtra,Black,Sugarcane,20.6,6.6,30.5,269.5,51.2,15.4,11-02-2024,28-05-2024,107,0.75
IND00912,Odisha,Alluvial,Rice,18,7.3,33.4,249.1,88,0,10-09-2024,13-02-2025,156,0.6
IND00913,Odisha,Alluvial,Maize,15.7,7.1,30.8,258.2,81.2,26.6,08-07-2024,09-10-2024,93,0.66
IND00914,Odisha,Alluvial,Maize,39,7.2,24.8,46.9,62.2,8.1,17-01-2024,11-06-2024,146,0.67
IND00915,Tamil Nadu,Black,Wheat,21.8,6.1,22.7,250.6,64.5,14.4,12-05-2024,13-10-2024,154,0.69
IND00916,Andhra Pradesh,Black,Cotton,34.3,6.2,24.4,227.2,89.1,15.7,22-02-2024,30-07-2024,159,0.44
IND00917,Bihar,Alluvial,Wheat,21.6,7.3,22.5,50.2,79.6,19.2,07-05-2024,08-10-2024,154,0.77
IND00918,West Bengal,Alluvial,Rice,30.3,6.4,29.9,107.8,74.5,6.3,20-01-2024,23-06-2024,155,0.61
IND00919,Odisha,Laterite,Rice,39.9,6.1,24.5,150.7,46.7,26.2,19-02-2024,05-06-2024,107,0.57
IND00920,Telangana,Black,Wheat,33.2,6.4,31.6,221.8,54.2,0,05-12-2024,27-04-2025,143,0.79
IND00921,Haryana,Alluvial,Sugarcane,34.1,6.9,37.5,232.1,67.9,18.1,11-12-2024,13-05-2025,153,0.76
IND00922,Bihar,Alluvial,Maize,34,6.5,21.2,284.8,45.9,14.4,02-01-2024,19-05-2024,138,0.47
IND00923,Haryana,Alluvial,Wheat,42.7,6.7,23.6,30.3,72.3,31.6,10-08-2024,04-01-2025,147,0.72
IND00924,Maharashtra,Black,Wheat,25.8,7.6,23.9,186.3,41.2,17.6,06-02-2024,30-06-2024,145,0.5
IND00925,Kerala,Laterite,Rice,21.7,7,18.3,276.5,68.4,25.7,22-11-2024,02-04-2025,131,0.74
IND00926,Odisha,Laterite,Groundnut,25.6,6.7,31.9,205.4,72.4,7.9,01-09-2024,22-12-2024,112,0.37
IND00927,Punjab,Alluvial,Rice,38.6,6.6,26.1,236.1,51.8,0,11-09-2024,15-12-2024,95,0.83
IND00928,Uttar Pradesh,Alluvial,Sugarcane,22.7,6.6,22.3,174.2,45.9,16.2,13-06-2024,09-10-2024,118,0.75
IND00929,Gujarat,Alluvial,Wheat,35.3,7.5,28.9,220.7,75.2,0,09-10-2024,05-01-2025,88,0.69
IND00930,Tamil Nadu,Red,Pulses,31.6,7.6,37.1,193.1,84.3,31.6,13-11-2024,28-02-2025,107,0.56
IND00931,Andhra Pradesh,Black,Wheat,25.7,7.4,29.6,137.9,52.6,23.8,20-06-2024,16-11-2024,149,0.76
IND00932,Tamil Nadu,Laterite,Rice,39.7,6.5,30.8,218.9,69,0,25-04-2024,27-09-2024,155,0.71
IND00933,Punjab,Alluvial,Pulses,31.1,6.1,24.8,81.8,41,28.4,25-06-2024,10-11-2024,138,0.61
IND00934,Tamil Nadu,Red,Millet,44,7.5,34.5,104.4,71.2,22.5,20-06-2024,10-11-2024,143,0.9
IND00935,Bihar,Alluvial,Pulses,31.2,7,26.1,185.3,52.5,0,21-04-2024,13-09-2024,145,0.67
IND00936,Gujarat,Black,Sugarcane,34.7,6.9,34.4,74.9,61.1,38.7,03-10-2024,29-12-2024,87,0.83
IND00937,Gujarat,Alluvial,Pulses,39.5,7.4,33,218.6,50,0,08-08-2024,12-01-2025,157,0.38
IND00938,Odisha,Alluvial,Wheat,25.2,7.6,25,239.1,82.6,8,03-05-2024,02-09-2024,122,0.83
IND00939,Punjab,Alluvial,Maize,38.3,6.2,30.6,229.6,43.9,3.6,14-08-2024,21-11-2024,99,0.48
IND00940,Telangana,Black,Sugarcane,43.3,6.3,30.9,155.7,84.3,10.8,20-02-2024,04-07-2024,135,0.71
IND00941,Kerala,Laterite,Rice,24.8,7.5,19.4,40.7,50,32.7,05-01-2024,29-04-2024,115,0.72
IND00942,Odisha,Laterite,Rice,22.6,7,18.8,231.8,54.6,18.7,08-06-2024,10-10-2024,124,0.37
IND00943,Kerala,Laterite,Rice,25,6.4,21.7,69.8,64.1,10.1,18-10-2024,22-02-2025,127,0.51
IND00944,Rajasthan,Alluvial,Wheat,42.1,7.5,38,163.9,66.1,17.6,06-07-2024,27-10-2024,113,0.89
IND00945,Odisha,Laterite,Groundnut,44.3,6.1,26.5,180.6,75.1,6.5,23-08-2024,09-12-2024,108,0.49
IND00946,Gujarat,Alluvial,Wheat,34.8,7.6,19.3,277.3,65.8,18.5,24-11-2024,20-02-2025,88,0.44
IND00947,Uttar Pradesh,Alluvial,Sugarcane,21.4,7,29.6,287.5,75.2,19.6,04-11-2024,13-03-2025,129,0.65
IND00948,Odisha,Laterite,Rice,38.4,6.9,19,228.1,83.9,0,02-05-2024,04-09-2024,125,0.58
IND00949,Punjab,Alluvial,Pulses,26.4,6.8,35.2,27.2,43.5,35.3,12-11-2024,26-02-2025,106,0.69
IND00950,Maharashtra,Red,Pulses,16.9,7.7,22.9,68.7,68.9,26.2,21-04-2024,26-08-2024,127,0.46
IND00951,Madhya Pradesh,Black,Wheat,30.6,6,38.9,90.6,55.6,30.1,18-02-2024,13-06-2024,116,0.4
IND00952,Karnataka,Red,Groundnut,13.3,6.7,30.5,126.9,77.1,10.8,05-06-2024,10-09-2024,97,0.49
IND00953,Karnataka,Black,Sugarcane,19.9,6.7,25.4,223.4,45.3,13.8,23-11-2024,02-05-2025,160,0.45
IND00954,Andhra Pradesh,Red,Maize,16.8,7.7,35.7,163.4,74.1,3.3,19-06-2024,06-11-2024,140,0.61
IND00955,Madhya Pradesh,Black,Wheat,43.2,7,29.7,24.5,42,8.1,25-03-2024,20-07-2024,117,0.71
IND00956,Punjab,Alluvial,Sugarcane,35.5,6.8,39.4,203.1,45.6,13,17-06-2024,18-10-2024,123,0.38
IND00957,Gujarat,Black,Sugarcane,15.6,6.3,19.8,76.1,46.7,45,16-06-2024,03-11-2024,140,0.77
IND00958,Maharashtra,Red,Millet,16.1,7.5,25.7,298.3,52.9,21.9,25-09-2024,31-12-2024,97,0.58
IND00959,Andhra Pradesh,Red,Groundnut,44.8,7.6,26.7,259.5,69.6,0,12-02-2024,06-06-2024,115,0.85
IND00960,Gujarat,Black,Cotton,17.9,7.4,39.3,294.4,63,0,06-11-2024,06-04-2025,151,0.78
IND00961,Punjab,Alluvial,Sugarcane,43.1,6.7,25.2,51.3,68.2,29.7,08-06-2024,24-10-2024,138,0.57
IND00962,Tamil Nadu,Laterite,Groundnut,20.4,7.5,38.9,147.7,56.1,25.9,03-12-2024,20-03-2025,107,0.53
IND00963,Kerala,Laterite,Rice,38.4,6.9,20.8,253.9,69.9,1.7,12-09-2024,27-01-2025,137,0.58
IND00964,Punjab,Alluvial,Pulses,15.5,6.2,34.5,125.5,63,4.1,04-03-2024,20-06-2024,108,0.8
IND00965,Bihar,Alluvial,Rice,37.1,6.9,33.4,271.2,51.3,8,09-03-2024,14-06-2024,97,0.47
IND00966,Tamil Nadu,Red,Pulses,17.2,6.4,36,186.2,81.8,35.8,15-07-2024,15-12-2024,153,0.87
IND00967,Uttar Pradesh,Alluvial,Sugarcane,20.6,6.6,23,60,89,33.9,19-05-2024,23-08-2024,96,0.6
IND00968,Bihar,Alluvial,Maize,14.4,7.3,28.7,197.5,63,3.9,04-08-2024,03-01-2025,152,0.41
